,sub_region_1,sub_region_2,Latitude,Longitude,date,NM_MUN,metric,metric_7,metric_28,metric_84,metric_28_mrchg
0,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-14,Angra dos Reis,735,0.000846023688663156,-0.0448608745031233,,0.24775517683709
1,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-15,Angra dos Reis,845,-0.00336700336700335,-0.0636846095526914,,0.24775517683709
2,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-16,Angra dos Reis,805,-0.00337837837837829,-0.0851346226772848,,0.24775517683709
3,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-17,Angra dos Reis,840,0.0197594501718212,-0.083969465648855,,0.24775517683709
4,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-18,Angra dos Reis,905,0.0694945848375452,-0.0777992277992278,,0.24775517683709
5,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-19,Angra dos Reis,925,0.120379146919431,-0.069066718841714,,0.24775517683709
6,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-20,Angra dos Reis,885,0.207317073170732,-0.0484387510008007,,0.24775517683709
7,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-21,Angra dos Reis,820,0.341870824053452,-0.0245901639344263,,0.24775517683709
8,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-22,Angra dos Reis,820,0.528662420382166,0.00571791613723005,,0.24775517683709
9,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-23,Angra dos Reis,820,0.761346998535871,0.0628225263630244,,0.24775517683709
10,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-24,Angra dos Reis,800,0.975206611570248,0.138105567606652,,0.24775517683709
11,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-25,Angra dos Reis,885,1.17733089579525,0.22755578619616,,0.24775517683709
12,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-26,Angra dos Reis,785,1.34004024144869,0.267688996502556,,0.24775517683709
13,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-27,Angra dos Reis,685,1.43073593073593,0.297103448275862,,0.24775517683709
14,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-28,Angra dos Reis,600,1.42471910112359,0.323787921746527,,0.24775517683709
15,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-29,Angra dos Reis,755,1.34285714285714,0.343551185656449,,0.24775517683709
16,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-30,Angra dos Reis,640,1.2198275862069,0.337692531240918,,0.24775517683709
17,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-03-31,Angra dos Reis,705,1.16025641025641,0.354771784232365,,0.24775517683709
18,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-01,Angra dos Reis,915,1.14556962025316,0.384825493171472,,0.24775517683709
19,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-02,Angra dos Reis,750,1.09109730848861,0.402113113735239,,0.24775517683709
20,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-03,Angra dos Reis,740,1.0879345603272,0.443196405648267,,0.24775517683709
21,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-04,Angra dos Reis,560,1.07581967213115,0.486890142714902,,0.24775517683709
22,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-05,Angra dos Reis,575,0.989816700610998,0.516615279205207,,0.24775517683709
23,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-06,Angra dos Reis,705,1.01219512195122,0.559688274884874,,0.24775517683709
24,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-07,Angra dos Reis,735,0.972277227722772,0.600656455142232,,0.24775517683709
25,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-08,Angra dos Reis,855,0.91812865497076,0.65669947009841,,0.24775517683709
26,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-09,Angra dos Reis,860,0.988142292490118,0.716253443526171,,0.24775517683709
27,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-10,Angra dos Reis,760,0.946050096339114,0.769356153219234,,0.24775517683709
28,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-11,Angra dos Reis,650,1.056,0.855426855426855,,0.24775517683709
29,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-12,Angra dos Reis,770,1.14688128772636,0.934470377019749,,0.24775517683709
30,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-13,Angra dos Reis,625,1.12753036437247,1.00375058602907,,0.24775517683709
31,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-14,Angra dos Reis,745,1.2262156448203,1.07459775719161,,0.24775517683709
32,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-15,Angra dos Reis,855,1.19832985386221,1.10879284649777,,0.24775517683709
33,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-16,Angra dos Reis,865,1.13793103448276,1.13895907023749,,0.24775517683709
34,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-17,Angra dos Reis,760,1.21428571428571,1.16238437821172,,0.24775517683709
35,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-18,Angra dos Reis,590,1.11359026369168,1.16095534787123,,0.24775517683709
36,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-19,Angra dos Reis,765,1.11156186612576,1.14411157024793,,0.24775517683709
37,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-20,Angra dos Reis,770,1.14859437751004,1.12577002053388,,0.24775517683709
38,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-21,Angra dos Reis,705,1.05019305019305,1.09877800407332,,0.24775517683709
39,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-22,Angra dos Reis,835,1.08678500986193,1.0841358337557,,0.24775517683709
40,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-23,Angra dos Reis,915,1.08187134502924,1.07418546365915,,0.24775517683709
41,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-24,Angra dos Reis,805,1.09533073929961,1.08308308308308,,0.24775517683709
42,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-25,Angra dos Reis,685,1.06015037593985,1.07600596125186,,0.24775517683709
43,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-26,Angra dos Reis,755,1.00733944954129,1.06268509378085,,0.24775517683709
44,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-27,Angra dos Reis,635,0.922522522522522,1.04904364884747,,0.24775517683709
45,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-28,Angra dos Reis,700,0.910394265232975,1.03359298928919,,0.24775517683709
46,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-29,Angra dos Reis,755,0.835664335664336,1.00144857556736,,0.24775517683709
47,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-04-30,Angra dos Reis,865,0.827768014059754,1.00288322921672,,0.24775517683709
48,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-01,Angra dos Reis,740,0.737732656514382,0.984761904761905,,0.24775517683709
49,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-02,Angra dos Reis,665,0.769896193771626,0.991916310033286,,0.24775517683709
50,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-03,Angra dos Reis,815,0.818980667838313,1.01378326996198,,0.24775517683709
51,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-04,Angra dos Reis,780,0.913669064748201,1.02187351402758,,0.24775517683709
52,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-05,Angra dos Reis,790,0.94954954954955,1.02614068441065,,0.24775517683709
53,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-06,Angra dos Reis,885,0.985663082437276,1.01748582230624,,0.24775517683709
54,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-07,Angra dos Reis,715,0.907964601769912,0.981308411214953,,0.24775517683709
55,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-08,Angra dos Reis,675,0.932849364791288,0.980769230769231,,0.24775517683709
56,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-09,Angra dos Reis,545,0.832746478873239,0.935513588208199,0.387123147675013,0.24775517683709
57,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-10,Angra dos Reis,780,0.779690189328744,0.921389396709323,0.388155179529509,0.24775517683709
58,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-11,Angra dos Reis,780,0.758503401360544,0.927628584433318,0.388379841732611,0.24775517683709
59,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-12,Angra dos Reis,775,0.735690235690236,0.906067415730337,0.397225725094578,0.24775517683709
60,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-13,Angra dos Reis,755,0.680602006688963,0.888590604026846,0.404645736105219,0.24775517683709
61,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-14,Angra dos Reis,915,0.753355704697987,0.886312973695943,0.416693453337619,0.24775517683709
62,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-15,Angra dos Reis,775,0.802030456852792,0.884290164663996,0.436064860158886,0.24775517683709
63,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-16,Angra dos Reis,670,0.902268760907504,0.888049755664149,0.454344705752457,0.24775517683709
64,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-17,Angra dos Reis,850,0.957446808510638,0.888888888888889,0.476617696534709,0.24775517683709
65,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-18,Angra dos Reis,735,0.941489361702128,0.882456915598763,0.515689893862483,0.24775517683709
66,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-19,Angra dos Reis,835,0.969750889679715,0.888937858087263,0.566451920782629,0.24775517683709
67,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-20,Angra dos Reis,950,1.05376344086022,0.884951881014873,0.621101935165783,0.24775517683709
68,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-21,Angra dos Reis,975,1.06417112299465,0.886075949367089,0.645757840809696,0.24775517683709
69,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-22,Angra dos Reis,820,1.01206896551724,0.869433635970601,0.66179435483871,0.24775517683709
70,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-23,Angra dos Reis,730,0.961730449251248,0.867672413793104,0.676972010178117,0.24775517683709
71,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-24,Angra dos Reis,835,0.940594059405941,0.874568965517241,0.6881086622245,0.24775517683709
72,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-25,Angra dos Reis,820,1.0152027027027,0.90695652173913,0.692416452442159,0.24775517683709
73,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-26,Angra dos Reis,825,1.07491289198606,0.930415754923414,0.706080643070141,0.24775517683709
74,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-27,Angra dos Reis,910,1.12007168458781,0.955105633802817,0.72165488347735,0.24775517683709
75,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-28,Angra dos Reis,985,1.21495327102804,0.978732831191848,0.739809422975119,0.24775517683709
76,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-29,Angra dos Reis,830,1.318359375,1.00716204118174,0.76496644295302,0.24775517683709
77,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-30,Angra dos Reis,580,1.35641547861507,1.00044782803404,0.787454075384406,0.24775517683709
78,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-05-31,Angra dos Reis,795,1.38381742738589,0.998656515897895,0.80912348401323,0.24775517683709
79,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-01,Angra dos Reis,815,1.34285714285714,1.00089525514772,0.833100558659218,0.24775517683709
80,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-02,Angra dos Reis,955,1.38133874239351,1.02564102564103,0.86094214174565,0.24775517683709
81,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-03,Angra dos Reis,1100,1.44848484848485,1.05794477138977,0.893497918759868,0.24775517683709
82,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-04,Angra dos Reis,1155,1.50200803212851,1.11598173515982,0.926211614029981,0.24775517683709
83,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-05,Angra dos Reis,1055,1.60808080808081,1.16253443526171,0.962596096984033,0.24775517683709
84,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-06,Angra dos Reis,835,1.70020120724346,1.20536540240518,0.995048019207683,0.24775517683709
85,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-07,Angra dos Reis,915,1.75959595959596,1.23334885887285,1.02788358982173,0.24775517683709
86,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-08,Angra dos Reis,855,1.79268292682927,1.24976613657624,1.05921459492888,0.24775517683709
87,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-09,Angra dos Reis,870,1.72489959839357,1.27033380347908,1.08105575511479,0.24775517683709
88,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-10,Angra dos Reis,980,1.65009940357853,1.30558183538316,1.09682489783087,0.24775517683709
89,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-11,Angra dos Reis,875,1.40489642184557,1.28988235294118,1.10020482117536,0.24775517683709
90,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-12,Angra dos Reis,900,1.22103386809269,1.27700186219739,1.10266519476423,0.24775517683709
91,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-13,Angra dos Reis,515,0.947281713344316,1.21311475409836,1.08253569747372,0.24775517683709
92,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-14,Angra dos Reis,890,0.841940532081377,1.19081908190819,1.07043789932991,0.24775517683709
93,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-15,Angra dos Reis,875,0.859842519685039,1.21638750565867,1.07118380062305,0.24775517683709
94,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-16,Angra dos Reis,825,0.819875776397515,1.2154821186057,1.06488668115492,0.24775517683709
95,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-17,Angra dos Reis,775,0.726717557251908,1.19764812302126,1.05255023183926,0.24775517683709
96,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-18,Angra dos Reis,890,0.736600306278714,1.18403247631935,1.04536367830232,0.24775517683709
97,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-19,Angra dos Reis,730,0.661631419939577,1.16322869955157,1.0348570554961,0.24775517683709
98,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-20,Angra dos Reis,635,0.731895223420647,1.14126559714795,1.02478333586742,0.24775517683709
99,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-21,Angra dos Reis,825,0.706605222734255,1.11865902073225,1.0158778164222,0.24775517683709
100,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-22,Angra dos Reis,730,0.568115942028986,1.074122236671,1.00857658742101,0.24775517683709
101,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-23,Angra dos Reis,785,0.521246458923513,1.04058094831269,1.00074850299401,0.24775517683709
102,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-24,Angra dos Reis,950,0.538141470180305,1.01558550968829,0.990769688849189,0.24775517683709
103,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-25,Angra dos Reis,945,0.536351165980796,0.98133554541684,0.987109201363165,0.24775517683709
104,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-26,Angra dos Reis,850,0.573590096286107,0.955419222903886,0.981560702168462,0.24775517683709
105,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-27,Angra dos Reis,725,0.618384401114206,0.946580331849454,0.978257675921845,0.24775517683709
106,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-28,Angra dos Reis,865,0.693198263386396,0.948303715670436,0.985028621752532,0.24775517683709
107,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-29,Angra dos Reis,660,0.764885496183206,0.938915857605178,0.984872962255838,0.24775517683709
108,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-06-30,Angra dos Reis,775,0.780864197530864,0.905849358974359,0.981972739264253,0.24775517683709
109,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-01,Angra dos Reis,945,0.773846153846154,0.868722815342032,0.975634665888532,0.24775517683709
110,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-02,Angra dos Reis,965,0.785493827160494,0.830534947286216,0.968074299811348,0.24775517683709
111,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-03,Angra dos Reis,855,0.778801843317972,0.787004998077662,0.965128056721169,0.24775517683709
112,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-04,Angra dos Reis,625,0.726858877086495,0.749335358906191,0.948894631065174,0.24775517683709
113,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-05,Angra dos Reis,860,0.669603524229075,0.726145755071375,0.942832642561097,0.24775517683709
114,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-06,Angra dos Reis,865,0.645251396648045,0.705118694362018,0.940264542739298,0.24775517683709
115,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-07,Angra dos Reis,930,0.638211382113821,0.684576023391813,0.929881489841986,0.24775517683709
116,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-08,Angra dos Reis,1020,0.632,0.663184438040346,0.924491228070175,0.24775517683709
117,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-09,Angra dos Reis,1050,0.628608923884514,0.666189111747851,0.920251396648045,0.24775517683709
118,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-10,Angra dos Reis,945,0.656578947368421,0.664642857142857,0.916052814454482,0.24775517683709
119,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-11,Angra dos Reis,780,0.684073107049608,0.68839541547278,0.909656029838375,0.24775517683709
120,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-12,Angra dos Reis,950,0.670498084291188,0.684248039914469,0.902154521751064,0.24775517683709
121,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-13,Angra dos Reis,945,0.667506297229219,0.660245183887916,0.896547017879077,0.24775517683709
122,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-14,Angra dos Reis,965,0.6826801517067,0.65383281304197,0.89485124303763,0.24775517683709
123,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-15,Angra dos Reis,1085,0.756862745098039,0.673596673596673,0.895977245022348,0.24775517683709
124,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-16,Angra dos Reis,1015,0.809201623815967,0.686935371785962,0.897914974275657,0.24775517683709
125,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-17,Angra dos Reis,885,0.776139410187668,0.694174757281553,0.889592029083075,0.24775517683709
126,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-18,Angra dos Reis,755,0.748344370860927,0.694271911663216,0.88260519967837,0.24775517683709
127,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-19,Angra dos Reis,955,0.749668874172185,0.696219931271478,0.879151660664266,0.24775517683709
128,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-20,Angra dos Reis,960,0.73753280839895,0.702084045097369,0.878550570745952,0.24775517683709
129,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-21,Angra dos Reis,965,0.719480519480519,0.702748557855446,0.87587481843391,0.24775517683709
130,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-22,Angra dos Reis,1090,0.65625,0.701854974704891,0.875312048351071,0.24775517683709
131,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-23,Angra dos Reis,1115,0.608851674641148,0.701842546063651,0.87155363909578,0.24775517683709
132,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-24,Angra dos Reis,995,0.59696261682243,0.695652173913043,0.868694747789912,0.24775517683709
133,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-25,Angra dos Reis,915,0.609896432681243,0.688094457199082,0.860441119566619,0.24775517683709
134,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-26,Angra dos Reis,1040,0.585666293393057,0.665167095115681,0.850019179133103,0.24775517683709
135,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-27,Angra dos Reis,1035,0.602463605823068,0.660979462875198,0.844746537924025,0.24775517683709
136,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-28,Angra dos Reis,670,0.529542920847269,0.638297872340426,0.831459254579911,0.24775517683709
137,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-29,Angra dos Reis,980,0.498335183129856,0.630286069651741,0.824867990947951,0.24775517683709
138,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-30,Angra dos Reis,980,0.520689655172414,0.635796694730278,0.83061070620759,0.24775517683709
139,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-07-31,Angra dos Reis,825,0.564320388349514,0.644695543000628,0.832768361581921,0.24775517683709
140,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-01,Angra dos Reis,690,0.543424317617866,0.643617021276596,0.830434238518333,0.24775517683709
141,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-02,Angra dos Reis,950,0.563775510204082,0.63950233281493,0.827143569292124,0.24775517683709
142,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-03,Angra dos Reis,850,0.518518518518518,0.629950495049505,0.81936523679643,0.24775517683709
143,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-04,Angra dos Reis,935,0.588235294117647,0.626234567901235,0.815006787609527,0.24775517683709
144,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-05,Angra dos Reis,1055,0.611538461538462,0.625385089340727,0.815019665683382,0.24775517683709
145,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-06,Angra dos Reis,1075,0.55609756097561,0.617457886676876,0.80872647274505,0.24775517683709
146,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-07,Angra dos Reis,920,0.473265073947668,0.596369137670196,0.796679995153277,0.24775517683709
147,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-08,Angra dos Reis,765,0.430131004366812,0.575911536162582,0.781497480201584,0.24775517683709
148,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-09,Angra dos Reis,985,0.398089171974522,0.564908120924718,0.770292787431564,0.24775517683709
149,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-10,Angra dos Reis,1000,0.425396825396825,0.563996452852498,0.767136261394578,0.24775517683709
150,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-11,Angra dos Reis,930,0.405010438413361,0.550924567067802,0.758559830568302,0.24775517683709
151,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-12,Angra dos Reis,940,0.365325077399381,0.523188405797101,0.748449748449748,0.24775517683709
152,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-13,Angra dos Reis,865,0.320618556701031,0.494565217391304,0.736934000698405,0.24775517683709
153,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-14,Angra dos Reis,800,0.30259067357513,0.477866061293984,0.727020143551748,0.24775517683709
154,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-15,Angra dos Reis,710,0.29119170984456,0.462035995500562,0.71464704529777,0.24775517683709
155,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-16,Angra dos Reis,860,0.256172839506173,0.442495126705653,0.701528284671533,0.24775517683709
156,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-17,Angra dos Reis,970,0.251287332646756,0.442650334075724,0.693745751189667,0.24775517683709
157,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-18,Angra dos Reis,985,0.297354497354497,0.447794528196538,0.688951521984216,0.24775517683709
158,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-19,Angra dos Reis,1100,0.348338692390139,0.44794864638571,0.683366958081148,0.24775517683709
159,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-20,Angra dos Reis,1120,0.416666666666667,0.447823660714286,0.675501113585746,0.24775517683709
160,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-21,Angra dos Reis,1090,0.522271714922049,0.460459899046551,0.673093971631206,0.24775517683709
161,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-22,Angra dos Reis,1010,0.69678953626635,0.481575963718821,0.67816091954023,0.24775517683709
162,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-23,Angra dos Reis,1055,0.901426718547341,0.507639089074661,0.682234735563652,0.24775517683709
163,State of Rio de Janeiro,Angra dos Reis,-23.0069216,-44.3185172,2021-08-24,Angra dos Reis,1025,0.964095744680851,0.514923210663576,0.681117957746479,0.24775517683709
